category,city,fax,added,last_checked,name,phone,country,address2,location_geocells,coord,id,last_refreshed,state,image_url,__scatter__,key,address,postal_code,brand,location
5,Limassol,(357)(25) 634222,2010-08-20T11:23:25,2011-02-07T06:10:47,Le Méridien Limassol Spa & Resort,(357)(25) 862000,Cyprus,PO Box 56560,"[u'c', u'cb', u'cb1', u'cb17', u'cb176', u'cb1763', u'cb1763b', u'cb1763b7', u'cb1763b7a', u'cb1763b7ab', u'cb1763b7abb', u'cb1763b7abb6', u'cb1763b7abb69']",,1853,2010-08-19T02:32:10,,https://www.starwoodhotels.com/pub/media/1853/mer1853po.9443_tn.jpg,,917080,Old Limassol - Nicosia Road,CY-3308,lemeridien,"34.711279,33.1737"
7,North Ari Atoll,(960) 666-2200,2010-08-20T10:41:18,2011-02-06T09:10:05,W Retreat & Spa - Maldives,(960) 666-2222,"Maldives, Republic of",,"[u'c', u'c5', u'c52', u'c527', u'c527d', u'c527da', u'c527da1', u'c527da1c', u'c527da1cd', u'c527da1cd6', u'c527da1cd64', u'c527da1cd64b', u'c527da1cd64b8']",,1585,2010-08-19T01:52:03,,https://www.starwoodhotels.com/pub/media/1585/who1585ex.63305_tn.jpg,,919072,Fesdu Island,,whotels,"4.0061,72.8114"
4,New York,(212) 541-9219,2010-08-21T08:19:50,2011-01-21T05:03:17,The Manhattan at Times Square Hotel,(212) 581-3300,United States,,"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7b', u'9ac7be', u'9ac7be8', u'9ac7be87', u'9ac7be878', u'9ac7be8781', u'9ac7be87818', u'9ac7be878188', u'9ac7be8781883']",,425,2010-08-19T23:29:18,New York,https://www.starwoodhotels.com/pub/media/425/swh425ex.89549_tn.jpg,,949469,790 7th Avenue 51st Street,10019,sheraton,"40.7635081,-73.9870728"
4,Gurgaon,(91)(124) 497 8000,2010-08-20T03:28:44,2011-01-27T11:05:34,"The Westin Gurgaon, New Delhi",(91)(124) 497 7777,India,,"[u'c', u'cd', u'cd9', u'cd94', u'cd94d', u'cd94d1', u'cd94d10', u'cd94d102', u'cd94d1020', u'cd94d10209', u'cd94d102090', u'cd94d1020902', u'cd94d1020902d']",,1710,,Haryana,http://www.starwoodhotels.com/pub/media/1710/wes1710wb1_tn.jpg,,StarwoodProperty_1710,"Number 1, MG Road",122002,westin,"28.479669,77.0804429"
4,Brooklyn,(718) 855-8840,2010-08-20T03:28:45,2011-01-27T04:05:30,Sheraton Brooklyn New York Hotel,(718) 855-1900,United States,,"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7b', u'9ac7b6', u'9ac7b6a', u'9ac7b6af', u'9ac7b6af4', u'9ac7b6af4a', u'9ac7b6af4af', u'9ac7b6af4afb', u'9ac7b6af4afbc']",,1727,,New York,http://www.starwoodhotels.com/pub/media/1727/she1727ex.84157_tn.jpg,,StarwoodProperty_1727,228 Duffield Street,11201,sheraton,"40.6912951,-73.9843892"
3,Calgary,(403) 648-3179,2010-08-20T03:28:17,2011-01-26T17:05:20,Four Points by Sheraton Calgary Airport,(403) 648-3180,Canada,,"[u'a', u'a4', u'a4d', u'a4d4', u'a4d4d', u'a4d4dc', u'a4d4dc5', u'a4d4dc5d', u'a4d4dc5d8', u'a4d4dc5d85', u'a4d4dc5d859', u'a4d4dc5d859d', u'a4d4dc5d859d3']",,1740,,Alberta,http://www.starwoodhotels.com/pub/media/fpt/fptgr.53597_tn.jpg,,StarwoodProperty_1740,2875 Sunridge Way NE,T1Y 7K7,fourpoints,"51.0714308,-113.9984462"
6,Rio Grande,(787) 809-8025,2010-08-20T12:51:41,2011-01-31T07:07:46,"The St. Regis Bahia Beach Resort, Puerto Rico",(787) 809-8000,United States,,"[u'9', u'93', u'938', u'9389', u'93890', u'938907', u'9389076', u'93890760', u'93890760b', u'93890760b8', u'93890760b82', u'93890760b82b', u'93890760b82be']",,1961,,Puerto Rico,https://www.starwoodhotels.com/pub/media/1961/str1961ex.73958_tn.jpg,,StarwoodProperty_1961,State Road 187 kilometer 4.2,00745,stregis,"18.3386686,-65.7847269"
3,Guangzhou,(86)(20) 8559 9212,2010-08-20T13:25:07,2011-02-10T05:21:33,Sheraton Guangzhou Hotel,(86)(20) 8558 6203,China,Tianhe District,"[u'd', u'd9', u'd90', u'd900', u'd900e', u'd900e8', u'd900e86', u'd900e867', u'd900e8670', u'd900e86704', u'd900e86704c', u'd900e86704c8', u'd900e86704c84']",,1969,,Guangdong,https://www.starwoodhotels.com/pub/media/1969/she1969ex.36806_tn.jpg,,StarwoodProperty_1969,"West Tower, 208 Tianhe Road",,sheraton,"23.129075,113.264423"
2,Zhongshan,(86)(760) 8888 8666,2010-08-20T03:25:34,2011-01-26T08:04:16,Sheraton Zhongshan Hotel,(86)(760) 8822 8888,China,Xi Di Road,"[u'd', u'd9', u'd90', u'd900', u'd9004', u'd90044', u'd900442', u'd900442c', u'd900442c1', u'd900442c10', u'd900442c100', u'd900442c1003', u'd900442c1003e']",,1973,,Guangdong,http://www.starwoodhotels.com/pub/media/1973/she1973ex.60494_tn.jpg,,StarwoodProperty_1973,Qi Jiang Park North,528403,sheraton,"22.5165,113.3913"
2,Wenzhou,(86)(577) 8606 6059,2010-09-08T04:25:52,2011-02-04T08:08:42,Sheraton Wenzhou Hotel,(86)(577) 8606 6057,China,,"[u'd', u'd9', u'd93', u'd93b', u'd93bf', u'd93bf3', u'd93bf30', u'd93bf309', u'd93bf309e', u'd93bf309ed', u'd93bf309ed0', u'd93bf309ed02', u'd93bf309ed024']",,3009,,Zhejiang,http://www.starwoodhotels.com/pub/media/3009/she3009ex.38691_tn.jpg,,StarwoodProperty_3009,Chezhan Avenue and Jinxiu Boulevard,325 000,sheraton,"28.0010732,120.6831087"
2,Winchester,(540) 678-1369,2010-08-20T03:25:31,2011-01-26T06:04:15,Aloft Winchester,(540) 678-8899,United States,Rt. 50 East,"[u'9', u'9a', u'9a6', u'9a6a', u'9a6a9', u'9a6a9e', u'9a6a9e5', u'9a6a9e52', u'9a6a9e52f', u'9a6a9e52f3', u'9a6a9e52f3d', u'9a6a9e52f3d9', u'9a6a9e52f3d97']",,3025,,Virginia,http://www.starwoodhotels.com/pub/media/alf/alfgr.72526_tn.jpg,,StarwoodProperty_3025,1055 Millwood Pike,22602,alofthotels,"39.160362,-78.1519749"
5,New York,(212) 966-3900,2010-08-20T03:28:59,2011-01-27T00:05:24,Sheraton Tribeca New York Hotel,(212) 966-3400,United States,,"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7b', u'9ac7b9', u'9ac7b9d', u'9ac7b9d7', u'9ac7b9d7f', u'9ac7b9d7fe', u'9ac7b9d7fec', u'9ac7b9d7fec6', u'9ac7b9d7fec66']",,3052,,New York,http://www.starwoodhotels.com/pub/media/she/shels.79223_tn.jpg,,StarwoodProperty_3052,370 Canal Street,10013,sheraton,"40.720754,-74.004363"
6,Koh Samui,(66)(77) 915998,2010-08-20T03:29:06,2011-01-28T09:06:53,W Retreat Koh Samui,(66)(77) 915999,Thailand,Surat Thani,"[u'd', u'd0', u'd0b', u'd0b7', u'd0b78', u'd0b783', u'd0b783f', u'd0b783f5', u'd0b783f5e', u'd0b783f5ee', u'd0b783f5ee2', u'd0b783f5ee21', u'd0b783f5ee21f']",,3058,,,http://www.starwoodhotels.com/pub/media/3058/who3058ex.87040_tn.jpg,,StarwoodProperty_3058,4/1 Moo 1 Tambol Maenam,84330,whotels,"9.57172,100.01751"
2,Hohhot,(86)(471) 698 8999,2010-08-20T03:25:35,2011-01-26T10:04:17,Sheraton Hohhot Hotel,(86)(471) 698 8888,China,Xin Cheng District,"[u'd', u'da', u'dad', u'dadd', u'dadd1', u'dadd16', u'dadd164', u'dadd1641', u'dadd16414', u'dadd16414a', u'dadd16414a8', u'dadd16414a80', u'dadd16414a807']",,3078,,Inner Mongolia,http://www.starwoodhotels.com/pub/media/3078/she3078lo.84588_tn.jpg,,StarwoodProperty_3078,"No.5, Ying Bin North Road",010010,sheraton,"40.8258,111.6733"
7,Dubai,(971)(4) 8329211,2010-11-04T04:28:59,2011-01-29T16:07:24,"Al Maha Desert Resort & Spa, Dubai",(971)(4) 8329900,United Arab Emirates,Dubai - Al Ain Road,"[u'c', u'cc', u'cc1', u'cc1f', u'cc1fb', u'cc1fb9', u'cc1fb9b', u'cc1fb9b9', u'cc1fb9b98', u'cc1fb9b984', u'cc1fb9b9845', u'cc1fb9b98454', u'cc1fb9b98454b']",,3081,,,http://www.starwoodhotels.com/pub/media/3081/lux3081ex.95776_tn.jpg,,StarwoodProperty_3081,Dubai Desert Conservation Reserve,,luxury,"25.2644444,55.3116667"
4,Mexico City,(52)(55) 5089 8058,2010-08-20T03:28:44,2011-01-27T10:05:33,"The Westin Santa Fe, Mexico City",(52)(55) 5089 8000,Mexico,Lomas Santa Fe,"[u'8', u'87', u'87c', u'87cb', u'87cbc', u'87cbc2', u'87cbc2f', u'87cbc2fa', u'87cbc2fae', u'87cbc2fae6', u'87cbc2fae64', u'87cbc2fae644', u'87cbc2fae644a']",,3099,,Federal District ,http://www.starwoodhotels.com/pub/media/3099/wes3099gr.89843_tn.jpg,,StarwoodProperty_3099,Javier Barros Sierra 540 ,01219,westin,"19.4233226,-99.0710554"
3,Houston,(281) 501-4306,2011-01-22T05:04:39,2011-01-22T11:24:36,"The Westin Houston, Memorial City",(281) 501-4300,United States,,"[u'8', u'8d', u'8dd', u'8dd8', u'8dd82', u'8dd822', u'8dd822d', u'8dd822de', u'8dd822dec', u'8dd822decb', u'8dd822decb0', u'8dd822decb06', u'8dd822decb067']",,3108,,Texas,http://www.starwoodhotels.com/pub/media/3108/wes3108ex.68409_tn.jpg,,StarwoodProperty_3108,945 Gessner Road,77024,westin,"29.783093,-95.544942"
2,Albuquerque,(505) 843-6307,2010-08-20T13:17:42,2011-02-09T18:20:18,Sheraton Albuquerque Airport Hotel,(505) 843-7000,United States,,"[u'8', u'8f', u'8f1', u'8f12', u'8f12a', u'8f12a6', u'8f12a6d', u'8f12a6d6', u'8f12a6d69', u'8f12a6d69a', u'8f12a6d69ab', u'8f12a6d69ab5', u'8f12a6d69ab57']",,3125,,New Mexico,https://www.starwoodhotels.com/pub/media/she/she.63715c_tn.jpg,,StarwoodProperty_3125,2910 Yale Boulevard S.E.,87106,sheraton,"35.0511535,-106.620774"
5,Lhasa,(86)(891) 630 8888,2010-08-20T03:28:59,2011-01-27T02:05:29,The St. Regis Lhasa Resort,(86)(891) 680 8888,China,,"[u'd', u'd8', u'd88', u'd888', u'd8885', u'd88858', u'd88858d', u'd88858d7', u'd88858d7e', u'd88858d7eb', u'd88858d7eba', u'd88858d7ebaf', u'd88858d7ebaf2']",,3129,,Tibet (Xizang),http://www.starwoodhotels.com/pub/media/3129/str3129wb1_tn.jpg,,StarwoodProperty_3129,"No.22, Jiangsu Road",850000,stregis,"29.6465992,91.1402446"
3,Malpensa,(39)(02) 63363600,2010-08-20T13:28:10,2011-02-10T04:21:33,Sheraton Milan Malpensa Airport Hotel & Conference Centre,(39)(02) 63363636,Italy,,"[u'e', u'e0', u'e01', u'e014', u'e014a', u'e014ad', u'e014ad2', u'e014ad27', u'e014ad27f', u'e014ad27f7', u'e014ad27f7a', u'e014ad27f7a9', u'e014ad27f7a9d']",,3138,,,https://www.starwoodhotels.com/pub/media/3138/she3138ex.82843_tn.jpg,,StarwoodProperty_3138,Malpensa Terminal 1 S.S. 336,21010,sheraton,"45.6313567,8.7228391"
2,Tulsa,(918) 949-9001,2010-08-20T03:25:37,2011-01-26T11:05:18,Aloft Tulsa,(918) 949-9000,United States,,"[u'8', u'8f', u'8f4', u'8f4f', u'8f4f7', u'8f4f71', u'8f4f71b', u'8f4f71b8', u'8f4f71b85', u'8f4f71b855', u'8f4f71b8554', u'8f4f71b85540', u'8f4f71b855409']",,3143,,Oklahoma,http://www.starwoodhotels.com/pub/media/alf/alfag.72516_tn.jpg,,StarwoodProperty_3143,6716 S. 104th East Avenue,74133,alofthotels,"36.0736142,-95.8613718"
5,New York,(646) 826-8605,2010-08-20T03:28:59,2011-01-27T01:05:24,W New York - Downtown,(646) 826-8600,United States,(Entrance on Albany Street),"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7b', u'9ac7b9', u'9ac7b97', u'9ac7b976', u'9ac7b9768', u'9ac7b9768f', u'9ac7b9768fb', u'9ac7b9768fbf', u'9ac7b9768fbf7']",,3154,,New York,http://www.starwoodhotels.com/pub/media/3154/who3154ex.77632_tn.jpg,,StarwoodProperty_3154,123 Washington Street,10006,whotels,"40.709145,-74.013695"
6,Vieques Island,(954) 624-1712,2010-08-20T12:58:51,2011-01-28T19:07:09,W Retreat & Spa - Vieques Island,(787) 741-4100,United States,KM 3.2 - HC-1 Box 9368,"[u'9', u'93', u'938', u'9383', u'9383b', u'9383b5', u'9383b53', u'9383b53e', u'9383b53ed', u'9383b53ed7', u'9383b53ed77', u'9383b53ed774', u'9383b53ed7743']",,3170,,Puerto Rico,https://www.starwoodhotels.com/pub/media/3170/who3170po.90305_tn.jpg,,StarwoodProperty_3170,State Road 200,00765,whotels,"18.1262854,-65.4400985"
3,Saskatoon,(306) 933-9880,2010-08-20T13:19:58,2011-02-10T03:21:32,Four Points by Sheraton Saskatoon,(306) 933-9889,Canada,,"[u'a', u'a5', u'a59', u'a598', u'a5980', u'a59806', u'a598064', u'a598064e', u'a598064e1', u'a598064e1d', u'a598064e1df', u'a598064e1df9', u'a598064e1df93']",,3185,,Saskatchewan,http://www.starwoodhotels.com/pub/media/fpt/fptgr.53595_tn.jpg,,StarwoodProperty_3185,103 Stonebridge Boulevard,S7T 0G3,fourpoints,"52.0839318,-106.6415985"
5,Lagos,To be Announced,2010-08-20T03:29:00,2011-01-26T22:05:23,Four Points by Sheraton Lagos,234 (1) 448 9444,Nigeria,"P. O Box 53197, Ikoyi","[u'c', u'c0', u'c08', u'c086', u'c0861', u'c0861c', u'c0861ce', u'c0861ce6', u'c0861ce62', u'c0861ce62f', u'c0861ce62fa', u'c0861ce62fa1', u'c0861ce62fa13']",,3188,,Lagos,http://www.starwoodhotels.com/pub/media/3188/fpt3188ex.77339_tn.jpg,,StarwoodProperty_3188,"Plot 9/10, Block 2, Oniru Chieftaincy Estate",,fourpoints,"6.4530556,3.3958333"
6,Osaka,(81)(6) 6258 3337,2010-08-20T03:29:06,2011-01-28T07:06:51,The St. Regis Osaka,(81)(6) 6258 3333,Japan,,"[u'd', u'de', u'de0', u'de02', u'de023', u'de0233', u'de02336', u'de023365', u'de0233654', u'de0233654e', u'de0233654e0', u'de0233654e07', u'de0233654e07d']",,3198,,Osaka,http://www.starwoodhotels.com/pub/media/193/str193gr.34480_tn.jpg,,StarwoodProperty_3198,"3-6-12 Honmachi, Chuo-ku",541-0053,stregis,"34.68437,135.5033933"
5,Bangkok,(66)(2) 207 7888,2010-12-18T04:57:17,2011-01-30T10:07:35,The St. Regis Bangkok,(66)(2) 207 7777,Thailand,,"[u'd', u'd2', u'd21', u'd21f', u'd21f9', u'd21f95', u'd21f95f', u'd21f95f7', u'd21f95f73', u'd21f95f738', u'd21f95f738a', u'd21f95f738ab', u'd21f95f738ab3']",,3199,,,http://www.starwoodhotels.com/pub/media/3199/str3199gr.90509_tn.jpg,,StarwoodProperty_3199,159 Rajadamri Road,10330,stregis,"13.7478387,100.5427867"
1,Lianyungang,(86)(518) 8119 9998,2010-08-20T13:13:21,2011-02-10T02:21:31,Four Points by Sheraton Lianyungang,(86)(518) 8119 9999,China,Economic & Technical Development Zone,"[u'd', u'db', u'db1', u'db12', u'db127', u'db1276', u'db12768', u'db127682', u'db127682c', u'db127682c8', u'db127682c88', u'db127682c88b', u'db127682c88b9']",,3202,,Jiangsu,https://www.starwoodhotels.com/pub/media/3202/fpt3202ex.87591_tn.jpg,,StarwoodProperty_3202,1 Huanghe Road,222042,fourpoints,"34.6994131,119.3582436"
6,Seminyak,(62)(361) 738 104,2011-01-11T04:58:38,2011-02-23T23:44:46,W Retreat & Spa Bali - Seminyak,(62)(361) 738 106,Indonesia,,"[u'7', u'7b', u'7b0', u'7b0b', u'7b0bd', u'7b0bdc', u'7b0bdc2', u'7b0bdc2c', u'7b0bdc2cf', u'7b0bdc2cf7', u'7b0bdc2cf79', u'7b0bdc2cf794', u'7b0bdc2cf7942']",,3221,,Bali,http://www.starwoodhotels.com/pub/media/3221/who3221gr.90642_tn.jpg,,StarwoodProperty_3221,Jl. Petitenget,80361,whotels,"-8.6823712,115.1529849"
5,Austin,(512) 542-3625,2010-12-10T04:56:36,2011-01-22T09:03:31,W Austin,(512) 542-3600,United States,,"[u'8', u'8d', u'8dc', u'8dce', u'8dce1', u'8dce15', u'8dce15d', u'8dce15db', u'8dce15db6', u'8dce15db6f', u'8dce15db6f4', u'8dce15db6f48', u'8dce15db6f487']",,3224,,Texas,http://www.starwoodhotels.com/pub/media/3224/who3224ex.86961_tn.jpg,,StarwoodProperty_3224,200 Lavaca Street,78701,whotels,"30.265815,-97.7468899"
2,Oklahoma City,(405) 418-8449,2010-08-20T03:25:30,2011-01-26T05:04:15,Four Points by Sheraton Oklahoma City Quail Springs,(405) 418-8448,United States,,"[u'8', u'8f', u'8f4', u'8f4c', u'8f4cc', u'8f4cc9', u'8f4cc97', u'8f4cc972', u'8f4cc972d', u'8f4cc972d5', u'8f4cc972d5d', u'8f4cc972d5d7', u'8f4cc972d5d7c']",,3229,,Oklahoma,http://www.starwoodhotels.com/pub/media/3229/fpt3229ex.89600_tn.jpg,,StarwoodProperty_3229,3117 NW 137th Street,73134,fourpoints,"35.6109122,-97.5750816"
4,Austin,(512) 973-3703,2010-08-20T03:28:45,2011-01-27T08:05:32,The Westin Austin at The Domain,(512) 832-4197,United States,,"[u'8', u'8d', u'8dc', u'8dce', u'8dce4', u'8dce4a', u'8dce4aa', u'8dce4aa1', u'8dce4aa16', u'8dce4aa167', u'8dce4aa1678', u'8dce4aa16786', u'8dce4aa167861']",,3232,,Texas,http://www.starwoodhotels.com/pub/media/3232/wes3232ex.93082_tn.jpg,,StarwoodProperty_3232,11301 Domain Drive,78758,westin,"30.4001257,-97.7250531"
4,Philadelphia,(215) 422-8277,2010-08-20T03:28:45,2011-01-27T05:05:31,Le Méridien Philadelphia,(215) 422-8200,United States,,"[u'9', u'9a', u'9ac', u'9ac4', u'9ac4e', u'9ac4e2', u'9ac4e25', u'9ac4e25a', u'9ac4e25a5', u'9ac4e25a50', u'9ac4e25a509', u'9ac4e25a509f', u'9ac4e25a509f7']",,3238,,Pennsylvania,http://www.starwoodhotels.com/pub/media/3238/mer3238gr.74577_tn.jpg,,StarwoodProperty_3238,1421 Arch Street,19102,lemeridien,"39.9546496,-75.1641683"
4,Brussels,(32)(2) 224 31 01,2010-08-20T03:28:44,2011-01-27T12:05:34,Aloft Brussels Schuman,(32)(2) 224 31 11,Belgium,,"[u'e', u'e0', u'e08', u'e085', u'e0852', u'e08521', u'e08521f', u'e08521f9', u'e08521f93', u'e08521f933', u'e08521f933d', u'e08521f933d3', u'e08521f933d31']",,3242,,,http://www.starwoodhotels.com/pub/media/3242/alf3242.67293_tn.jpg,,StarwoodProperty_3242,Place Jean Rey,1040,alofthotels,"50.8401884,4.3800555"
5,St. Petersburg,(7)(812) 3260956,2010-08-20T03:29:00,2011-01-28T11:06:54,W St. Petersburg,(7)(812) 6106161,Russia,,"[u'e', u'e3', u'e33', u'e333', u'e3334', u'e3334a', u'e3334a0', u'e3334a05', u'e3334a05e', u'e3334a05ed', u'e3334a05eda', u'e3334a05eda6', u'e3334a05eda64']",,3270,,,http://www.starwoodhotels.com/pub/media/who/who.web1a_tn.jpg,,StarwoodProperty_3270,6 Voznesensky Prospect,190000,whotels,"59.9000058,30.2546864"
3,Bengaluru,(91)(80) 6670 7888,2010-08-20T03:28:19,2011-01-27T17:05:36,Aloft Bengaluru Whitefield,(91)(80) 6670 7777,India,Whitefield,"[u'c', u'c7', u'c71', u'c71d', u'c71d3', u'c71d3a', u'c71d3a9', u'c71d3a96', u'c71d3a967', u'c71d3a9673', u'c71d3a96731', u'c71d3a967317', u'c71d3a967317d']",,3275,,Karnataka,http://www.starwoodhotels.com/pub/media/alf/alfex.72520_tn.jpg,,StarwoodProperty_3275,"17C, Sadaramangala Road",560066,alofthotels,"12.989462,77.732906"
3,Chennai,(91)(44) 4592 5550,2010-08-20T03:28:17,2011-01-26T16:05:20,"Aloft Chennai, OMR - IT Expressway",(91)(44) 4592 5500,India,Sholinganallur,"[u'c', u'c7', u'c74', u'c749', u'c7498', u'c74980', u'c749805', u'c7498058', u'c7498058e', u'c7498058e1', u'c7498058e1f', u'c7498058e1f9', u'c7498058e1f91']",,3276,,Tamil Nadu,http://www.starwoodhotels.com/pub/media/alf/alfgr.72524_tn.jpg,,StarwoodProperty_3276,"102, Rajiv Gandhi Salai",600 119,alofthotels,"13.0155182,80.2255422"
4,Urubamba,(51)(84) 581 778,2010-08-20T03:28:44,2011-01-27T13:05:35,"Tambo del Inka Resort & Spa, Valle Sagrado",(51)(84) 581 777,Peru,Sacred Valley,"[u'3', u'38', u'38f', u'38f2', u'38f24', u'38f247', u'38f2476', u'38f24760', u'38f247606', u'38f2476060', u'38f2476060e', u'38f2476060e9', u'38f2476060e9d']",,3285,,,http://www.starwoodhotels.com/pub/media/3285/lux3285ex.66777_tn.jpg,,StarwoodProperty_3285,Avenida Ferrocarril S/N,,luxury,"-13.3036,-72.1113"
5,Costa Navarino,(30)(272) 309 5500,2010-08-20T13:04:37,2011-02-09T09:20:15,"The Westin Resort, Costa Navarino",(30)(272) 309 5000,Greece,Messinia,"[u'c', u'ca', u'ca7', u'ca75', u'ca753', u'ca753e', u'ca753ef', u'ca753efb', u'ca753efbe', u'ca753efbe7', u'ca753efbe77', u'ca753efbe77a', u'ca753efbe77aa']",,3289,,,https://www.starwoodhotels.com/pub/media/3289/wes3289po.78668_tn.jpg,,StarwoodProperty_3289,Navarino Dunes,24001,westin,"36.9136316,21.6965419"
5,Costa Navarino,(30)(272) 309 6500,2010-08-20T03:28:59,2011-01-26T23:05:23,"The Romanos, Costa Navarino",(30)(272) 309 6000,Greece,Messinia,"[u'c', u'ca', u'ca7', u'ca75', u'ca753', u'ca753e', u'ca753ef', u'ca753efb', u'ca753efbe', u'ca753efbe7', u'ca753efbe77', u'ca753efbe77a', u'ca753efbe77aa']",,3290,,,http://www.starwoodhotels.com/pub/media/3290/lux3290lo.78720_tn.jpg,,StarwoodProperty_3290,Navarino Dunes,24001,luxury,"36.9136316,21.6965419"
3,Niagara Falls,(905) 357-3422,2010-08-20T03:28:18,2011-01-26T20:05:22,Four Points by Sheraton Niagara Falls Fallsview,(905) 357-5200,Canada,,"[u'9', u'9a', u'9ab', u'9ab7', u'9ab77', u'9ab770', u'9ab7702', u'9ab77027', u'9ab770279', u'9ab7702797', u'9ab77027978', u'9ab770279781', u'9ab770279781b']",,3315,,Ontario,http://www.starwoodhotels.com/pub/media/fpt/fptgr.53597_tn.jpg,,StarwoodProperty_3315,6455 Fallsview Boulevard,L2G 3V9,fourpoints,"43.08178,-79.082648"
4,New York,(212) 678-6000,2010-08-20T03:28:44,2011-01-27T14:05:35,Aloft Harlem,(212) 749-4000,United States,,"[u'9', u'9a', u'9ac', u'9acd', u'9acd1', u'9acd14', u'9acd14c', u'9acd14c9', u'9acd14c91', u'9acd14c91f', u'9acd14c91f4', u'9acd14c91f47', u'9acd14c91f479']",,3353,,New York,http://www.starwoodhotels.com/pub/media/3353/alf3353ex.87799_tn.jpg,,StarwoodProperty_3353,2300 Frederick Douglass Boulevard,10027,alofthotels,"40.8092482,-73.9518193"
3,Nanjing,(86)(25) 8556 9999,2010-11-02T04:36:38,2011-01-27T20:05:39,The Westin Nanjing,(86)(25) 8556 8888,China,,"[u'd', u'd9', u'd9b', u'd9b2', u'd9b29', u'd9b297', u'd9b297b', u'd9b297b7', u'd9b297b77', u'd9b297b773', u'd9b297b7730', u'd9b297b7730e', u'd9b297b7730ef']",,3358,,Jiangsu,http://www.starwoodhotels.com/pub/media/3358/wes3358wb1_tn.jpg,,StarwoodProperty_3358,201 Zhong Yang Road,,westin,"32.072738,118.783212"
4,New York,(646) 571-2001,2010-09-11T04:27:07,2011-02-24T07:44:55,Element New York Times Square West,(646) 571-2232,United States,,"[u'9', u'9a', u'9ac', u'9ac7', u'9ac7b', u'9ac7be', u'9ac7be2', u'9ac7be2c', u'9ac7be2c8', u'9ac7be2c8e', u'9ac7be2c8e4', u'9ac7be2c8e4c', u'9ac7be2c8e4cb']",,3361,,New York,http://www.starwoodhotels.com/pub/media/3361/elm3361ex.82977_tn.jpg,,StarwoodProperty_3361,311 West 39th Street,10018,element,"40.7557026,-73.9920129"
5,Tripoli,(218) (21) 4773350,2010-08-20T03:29:00,2011-01-28T12:06:59,Four Points by Sheraton Tripoli,(218) (21) 7153202,Libya,,"[u'c', u'c8', u'c8e', u'c8e9', u'c8e9b', u'c8e9b4', u'c8e9b40', u'c8e9b402', u'c8e9b402e', u'c8e9b402e7', u'c8e9b402e79', u'c8e9b402e796', u'c8e9b402e7969']",,3365,,,http://www.starwoodhotels.com/pub/media/3365/fpt3365ex.72007_tn.jpg,,StarwoodProperty_3365,Hi Elandalous,,fourpoints,"32.876174,13.187507"
3,Shanghai,(86)(21) 26010099,2010-11-17T04:55:02,2011-02-11T23:21:56,"Sheraton Shanghai Hotel, Hongkou",(86)(21) 26010088,China,Hongkou,"[u'd', u'd9', u'd9b', u'd9b4', u'd9b43', u'd9b43e', u'd9b43e3', u'd9b43e30', u'd9b43e303', u'd9b43e303a', u'd9b43e303a1', u'd9b43e303a1c', u'd9b43e303a1c2']",,3372,,Shanghai,http://www.starwoodhotels.com/pub/media/3372/she3372ex.59508_tn.jpg,,StarwoodProperty_3372,No. 59 Siping Road,200086,sheraton,"31.2573312,121.4883202"
1,Qingdao,(86)(532) 66968808,2011-02-04T04:59:54,2011-02-04T08:06:24,"Four Points by Sheraton Qingdao, Chengyang",(86)(532) 66968888,China,,"[u'd', u'db', u'db1', u'db1b', u'db1bc', u'db1bc3', u'db1bc3f', u'db1bc3fc', u'db1bc3fc8', u'db1bc3fc84', u'db1bc3fc842', u'db1bc3fc842f', u'db1bc3fc842f3']",,3376,,Shandong,http://www.starwoodhotels.com/pub/media/3376/fpt3376wb1_tn.jpg,,StarwoodProperty_3376,No.271 Wenyang Road Chengyang ,266109,fourpoints,"36.2947875,120.3999271"
1,Suzhou,(86)(512) 5363 8103,2010-08-20T03:22:10,2011-01-26T03:04:14,Four Points by Sheraton Taicang,(86)(512) 8201 1111,China,Taicang,"[u'd', u'd9', u'd9b', u'd9b4', u'd9b48', u'd9b48e', u'd9b48ea', u'd9b48ea7', u'd9b48ea75', u'd9b48ea756', u'd9b48ea756d', u'd9b48ea756d4', u'd9b48ea756d48']",,3377,,Jiangsu,http://www.starwoodhotels.com/pub/media/3377/fpt3377wb1_tn.jpg,,StarwoodProperty_3377,No. 288 Shanghai East Road,215400,fourpoints,"31.456867,121.1348712"
2,Tai'an,(86)(538) 8879966,2010-11-16T04:54:42,2011-02-10T23:21:41,Four Points by Sheraton Tai'an,(86)(538) 8879999,China,,"[u'd', u'db', u'db0', u'db0f', u'db0f3', u'db0f3a', u'db0f3ae', u'db0f3ae8', u'db0f3ae86', u'db0f3ae867', u'db0f3ae867e', u'db0f3ae867ec', u'db0f3ae867ec6']",,3378,,Shandong,http://www.starwoodhotels.com/pub/media/3378/fpt3378wb1_tn.jpg,,StarwoodProperty_3378,East No.9 Huanshan Road,271001,fourpoints,"36.2064558,117.1182632"
